zipcode,pdb_org_id,country,org_id,url,address,name,state,city
,885,,885,,,Brightview,,
,887,,887,,,United Online,,
WC2H 9JQ,890,GB,890,https://www.theserver.uk,71-75 Shelton Street,Cojan Holdings LTD,Greater London,London
63100,891,IT,891,https://www.iptelecom.it,"SP Mezzina snc
Starda Mezzina snc",ip telecom srl,ITALY,Ascoli Piceno
160 00,892,CZ,892,https://www.cesnet.cz/?lang=en,"Zikova 1903/4
160 00 Praha 6",CESNET,Hlavní město Praha,Praha 6
,894,,894,,,Ipex,,
,895,,895,,,TSUA,,
L0A 1g0,898,CA,898,https://nexicom.net/,5 King St. E,Nexicom Inc.,ON,Millbrook
,899,,899,,,CI-Net Limited,,
41468,901,DE,901,https://www.speedpartner.de/,Blindeisenweg 43,SpeedPartner GmbH,,Neuss
L-2453,905,LU,905,https://www.ebrc.com/en/company,"5, rue Eugène Ruppert
Goldbell Center, Tour A",E-BUSINESS & RESILIENCE CENTRE S.A.,,Luxembourg
,909,,909,,,"1101 Stewart Ave, Garden City",,
,912,,912,,,AT&T US - 7018,,
,914,,914,,,Ibercom,,
,917,,917,,,Catalyst2 Services Ltd,,
43215-3707,918,US,918,https://jll.com,180 E Broad St,Hexion Building,OH,Columbus
8048,919,CH,919,https://www.iway.ch/,Badenerstrasse 569,iway AG,,Zürich
,920,,920,,,ElektroPost AB,,
10120,921,TH,921,https://www.tcc-technology.com/en,"1 Empire Tower 30th Floor,
South Sathorn Rd.,Yannawa,","TCC Technology Co., Ltd",Bangkok,Sathorn
,930,,930,,,Internet Initiative Japan Inc.,,
,933,,933,,,VitalStream,,
1552 ,934,DK,934,http://www.stil.dk/,Vester Voldgade 123,Styrelsen for It og Læring,,Copenhagen
,936,,936,,,Databarn,,
20171-4583,937,US,937,https://vercara.com,2201 Cooperative Way,"Vercara,LLC",VA,Herndon
,939,,939,,,Colliers International,,
,942,DK,942,https://www.globalconnect.net,,GlobalConnect Group,,
,944,,944,,,Public Internet Ltd,,
,945,,945,,,NTS Workspace AG,,
,946,,946,,,"Your.Org, Inc.",,
,947,,947,,,"JCCH, Ltd",,
,949,,949,,,Silver Telecom,,
5215 MK,951,NL,951,https://www.interconnect.nl/,"Het Sterrenbeeld 55
5215 MK 'S-Hertogenbosch",Interconnect Services BV,Noord-Brabant,'S-Hertogenbosch
00185,956,IT,956,https://www.cineca.it/it/content/data-center-sede-di-roma,Via dei Tizii 6/b,CINECA Consorzio Interuniversitario,Italy,Rome
75040,959,US,959,https://oneringnetworks.com/,411 East Clinton Avenue,One Ring Networks,TX,Athens
,960,,960,,,5Nines Data / Network222,,
,963,,963,,,People Telecom Ltd.,,
,965,,965,,,55 Marietta,,
,971,,971,,,Sota Solutions Ltd,,
6827 AV,972,NL,972,http://www.digires.nl,Westervoortsedijk 73 CB,Digital Residence B.V.,Gelderland,Arnhem
80000,973,FR,973,https://www.neuronnexion.coop,"6 RUE DES HAUTES CORNES
80000 Amiens",Neuronnexion,Somme,Amiens
,978,,978,,,BBned,,
,979,,979,,,Metcom Network Services,,
22769,980,DE,980,https://www.nmmn.com,Haferweg 46,NMMN New Media Markets & Networks IT-Services GmbH,Hamburg,Hamburg
,981,,981,,,Hibernia Atlantic,,
,983,,983,,,Network-I,,
,985,,985,,,LightStorm Communications s.r.o.,,
,986,,986,,,Red Hat Inc,,
164 40,987,SE,987,http://www.tele2.com/,"Tele2
Torshamsgatan 17",TELE2,Stockholms Län,Kista
,991,,991,,,Johnson Dick Associates / JDA,,
,993,,993,,,"YouTube, Inc.",,
,994,,994,,,Emirates Telecommunications Corporation (Etisalat),,
,998,,998,,,Open Systems AG,,
,999,,999,,,Montpellier Internet Telecom Datacenter,,
,1000,,1000,,,CWIE,,
10004,1001,US,1001,https://wnet.global,42 Broadway,WNET Global Network,NY,New York
93055,1007,DE,1007,https://www.r-kom.de/,"Kastenmaierstr. 1
93055 Regensburg",R-KOM GmbH & Co. KG,Oberpfalz,Regensburg
,1009,,1009,,,V-Com Openpath,,
,1010,,1010,,,comtrance GmbH,,
,1012,,1012,,,Inter Fiber,,
,1013,,1013,,,"WestCoast Communications, LLC.",,
,1014,,1014,,,The Swig Company,,
44793,1016,DE,1016,http://www.tmr.net/,Katharinastr. 1,TMR Telekommunikation Mittleres Ruhrgebiet GmbH,NRW,Bochum
,1017,,1017,,,ComX Networks,,
,1018,,1018,,,Webplus24 GmbH,,
1236,1019,SI,1019,http://www.softnet.eu,Borovec 2,Softnet,SI,Trzin
84111,1021,US,1021,https://xmission.com,51 E 400 S,XMission,Utah,Salt Lake City
100,1023,TW,1023,http://www.cht.com.tw/en/,"No.21-3, Sec. 1, Xinyi Rd., Zhongzheng Dist.,","Chunghwa Telecom Co., Ltd.",,Taipei CIty
,1026,,1026,,,UCOM,,
8253 PE,1029,NL,1029,https://www.solcon.nl/,Het Spaarne 11,Solcon Internetdiensten  B.V.,,Dronten
,1031,,1031,,,NerdNet,,
,1032,,1032,,,InterBox Internet,,
1309,1033,BG,1033,https://sofia-connect.net/,"2 Kukush str., Siemens building
office 215-216",Sofia Connect Ltd.,,Sofia
HR-10000,1034,HR,1034,https://www.a1.hr/,Vrtni put 1,A1 Hrvatska,Grad Zagreb,Zagreb
,1038,,1038,,,Data Center Facility,,
1014 BB,1039,NL,1039,https://www.dma.nl,,DMA computer services,Noord Holland,Amsterdam
,1041,,1041,,,Mevershosting.nl,,
,1044,,1044,,,Hutchinson HK,,
,1045,,1045,,,Uniserver Internet BV,,
8320000,1046,CL,1046,https://www.gtd.cl/nuestra-empresa/informacion-corporativa,Calle Moneda 920,GTD Internet,Metropolitana de Santiago,Santiago
,1047,,1047,,,Layer 7 Networks,,
,1048,,1048,,,TKTelekom,,
3052,1049,CH,1049,https://www.bit.admin.ch,Eichenweg 1,Swiss Federation represented by FOITT,Bern,Zollikofen
33401,1051,US,1051,http://www.constant.com,319 Clematis St,"The Constant Company, LLC",Florida,West Palm Beach
101 00,1052,CZ,1052,https://www.sh.cz,"Na Šafránce 1820/27
101 00 Praha 10",SH.cz s.r.o.,Hlavní město Praha,Praha 10
,1053,,1053,,,"Sonic.net, Inc.",,
,1054,,1054,,,"Colo at 55, LLC",,
92057,1055,FR,1055,http://www.witbe.net,"Les collines de l'arche
Opera E - 6eme etage",Witbe,,Paris La Defense
8660,1059,DK,1059,https://www.fuzion.dk/,Niels Bohrs Vej 35,Fuzion A/S,,Skanderborg
2595,1060,NL,1060,,400 Pr. Beatrixlaan,Broadband Hosting B.V.,South Holland,The Hague
,1061,,1061,,,"Comcast Cable Communications, LLC",,
02096,1062,UA,1062,http://www.adamant.ua,"51A, Kharkivske shosse str.","Adamant, LLC",,Kyiv
408942,1064,SG,1064,http://www.starhub.com,"67 Ubi Avenue 1
#05-01 Starhub Green",StarHub Internet Pte Ltd,,Singapore
,1065,,1065,,,DreamTank,,
,1066,,1066,http://m.root-servers.org/,,M-ROOT DNS Server,,
H91 HRN4,1067,IE,1067,http://www.airwire.ie,"Moy
Kinvara",Airwire,Co Galway,Galway
,1068,,1068,,,NTT Communications Corporation (OKN),,
,1069,,1069,,,MuntInternet,,
,1071,,1071,,,Digital providers,,
,1073,JP,1073,,,WIDE Project,,
90017,1074,US,1074,http://www.multacom.com,"707 Wilshire Blvd
4th Floor",MultaCom Inc,CA,Los Angeles
4133,1075,CH,1075,,Zurlindenstrasse 29,ColoBâle AG,Basel-Landschaft,Pratteln
,1076,,1076,,,acdalis ag,,
,1077,,1077,,,OVEA,,
,1079,,1079,,,"3 Habour View, Philipsburg",,
WC2H &LA,1080,GB,1080,http://www.global.com,30 Leicester Square,Global Radio,UK,London
,1081,,1081,,,Morlin Management,,
,1083,,1083,,,Colo4Dallas,,
,1085,,1085,,,Bredband2,,
,1086,,1086,,,B2B2C Inc,,
94124,1090,US,1090,https://unitedlayer.com,"200 Paul Ave
Suite 110",UnitedLayer LLC,CA,San Francisco
,1092,,1092,,,Electronic Arts,,
,1094,,1094,,,Net at Once AB,,
,1096,,1096,,,Verein FunkFeuer,,
,1097,,1097,,,Pilosoft Inc.,,
,1098,,1098,,,Belgacom,,
,1103,,1103,,,Bayan Telecommunications Inc.,,
,1105,,1105,,,"RGnet, LLC",,
191186,1106,RU,1106,http://spbix.com/,"ul. Bolshaya Morskaya, 18",SPBIX,,Sankt-Peterburg
1042 AZ,1107,NL,1107,https://www.gyrocenter.nl/,Gyroscoopweg 134,Gyro DC B.V.,,Amsterdam
,1110,AU,1110,https://www.hostnetworks.com.au,,Host Networks,QLD,Eight Mile Plains
94710,1111,US,1111,http://www.unwiredltd.com,"1331 7th Street
Ste A",Unwired,CA,Berkeley
2113,1112,AU,1112,http://optus.com.au,1 Lyonpark Road,Singtel Optus,NSW,Macquarie Park
,1114,,1114,,,WDC,,
,1115,,1115,,,Africa Online Operations (Mauritius) Ltd.,,
,1117,,1117,,,ITD Network,,
,1118,,1118,,,digg.com,,
,1119,,1119,,,Media Corporation Plc.,,
,1120,,1120,,,Neterra Ltd.,,
,1121,,1121,,,Hypermedia Systems,,
,1122,,1122,,,JumpTV,,
,1123,,1123,,,"NationalNet, Inc.",,
20190,1124,US,1124,http://www.verisign.com,12061 Bluemont Way,VeriSign,VA,"Reston,"
CW5 5RL,1125,GB,1125,https://www.atlasbusiness.com,"Globe Works
79 Hospital Street",C2 Internet,Cheshire,Nantwich
,1127,,1127,,,Nebula Oy,,
,1128,,1128,,,ColoHouse Premier Datacenter,,
,1129,,1129,,,Someaddress Networks,,
,1130,,1130,,,NuVox,,
1930,1133,BE,1133,https://cu.be,"Imperiastraat 6
1930 Zaventem",FirstLink Networks,Vlaams-Brabant,Zaventem
,1134,,1134,,,Florida LambdaRail LLC,,
,1137,,1137,,,Cablesurf,,
,1138,,1138,,,Exponential-e Ltd,,
,1139,GB,1139,http://www.real-hosts.com,,Real Hosts Limited,,London
,1140,,1140,,,Ipera,,
239732,1141,SG,1141,http://www.singtel.com,"31 Exeter Road Comcentre, Singapore 239732",Singapore Telecommunications Limited,Singapore,Singapore
60604,1147,US,1147,https://cachefly.com,111 W Jackson Blvd #1600,CacheNetworks LLC,IL,Chicago
,1149,,1149,,,MNET,,
4000,1150,AU,1150,http://www.iseek.com.au,"L 22  144 Edward St
Brisbane City QLD 4000",iseek Communications,QLD,Brisbane City
LN5 7FB,1151,GB,1151,https://www.freethought.uk,"Unit 5, Oak House
Witham Park, Waterside South",Freethought,Lincolnshire,Lincoln
,1152,,1152,,,"Verizon Communications, Inc.",,
,1153,,1153,,,Mozilla,,
,1154,,1154,,,NTT Asia,,
,1155,,1155,,,Numericable,,
,1156,,1156,,,Honesty Net Solutions (I) Pvt Ltd,,
50829,1157,DE,1157,http://www.plusnet.de/,"Rudi-Conin-Str. 5a
50829 Köln",Plusnet GmbH,Köln,Köln
,1158,,1158,,,"Australian Data Centres - Dacre St, Mitchell",,
,1160,,1160,,,LS Networks,,
,1162,,1162,,,One Step Consulting Inc,,
,1163,,1163,,,"Neopolitan Networks, Inc.",,
,1164,,1164,,,TOPNET,,
,1168,US,1168,http://www.sox.net,,Southern Crossroads (SoX),GA,Atlanta
,1170,,1170,http://www.global-datacenter.nl/,,Global-e Datacenter BV,,
,1172,,1172,,,Link Oregon,,
,1177,,1177,,,Los Nettos,,
90017,1180,US,1180,https://fiberinternetcenter.com,600 W 7th St,Fiber Internet Center,CA,Los Angeles
94720-0001,1181,US,1181,http://www.es.net,"1 Cyclotron Road
Lawrence Berkeley National Laboratory",Energy Sciences Network (ESnet),CA,Berkeley
,1184,,1184,,,Neuf Cegetel SA.,,
,1185,,1185,,,Democratic National Committee,,
60314,1187,DE,1187,https://www.de-cix.net,"Lindleystr. 12
60314 Frankfurt am Main",DE-CIX Group AG,,Frankfurt am Main
,1188,,1188,,,SynergyWorks Internet,,
4600,1189,DK,1189,http://www.comflex.dk,"Sundvej 12D
4600 Køge",Comflex Networks ApS,Sjælland,Køge
,1190,,1190,,,hosTELyon,,
,1191,,1191,,,Telegraaf Media ICT BV.,,
,1192,,1192,,,Centauri Communications,,
,1194,,1194,,,Ipercast,,
03100,1196,IT,1196,https://www.seeweb.it/,C.so Lazio 9/a,Seeweb Srl,(FR),Frosinone
,1198,,1198,,,Sanef Telecom,,
,1202,IE,1202,https://www.magnetplus.ie/,"Clonshaugh business park
Dublin 17",Magnet Networks,Ireland,Dublin
,1203,,1203,,,Internet Engineering Limited,,
99423,1204,DE,1204,https://www.netkom.de/,Schwanseestraße 13,Thüringer Netkom GmbH,,Weimar
,1205,,1205,,,The Cloud Networks,,
,1206,,1206,,,Association Kazar,,
69009,1208,FR,1208,https://www.fiducialcloud.fr/,19 Rue Cottin,Fiducial Cloud Organisation,Auvergne-Rhône-Alpes,Lyon
,1209,JP,1209,http://www.attokyo.com/,"Hulic Toyosu Prime Square
5-6-36 Toyosu",AT TOKYO Corporation,Koto-ku,Tokyo
R93 X265,1210,IE,1210,https://www.blacknight.com,"Unit 12a, Barrowside Business Park
Sleaty Road, Graiguecullen",Blacknight Internet Solutions Ltd,Carlow,Carlow
111 37,1212,SE,1212,https://www.bahnhof.se/,Tunnelgatan 2,Bahnhof,,Stockholm
,1213,,1213,,,mmc kommunikationstechnologie gmbh,,
LV-1012,1214,LV,1214,http://www.lvrtc.lv,Erglu iela 14,"VAS ""Latvijas Valsts radio un televizijas centrs""",,Riga
G20 0SP,1215,GB,1215,http://www.iomart.com,"Lister Pavilion, Kelvin Campus
West of Scotland Science Park",iomart Hosting Limited,,Glasgow
,1217,,1217,,,"Gobanza, Inc.",,
,1218,,1218,,,Gigastream plc,,
40599,1220,DE,1220,http://www.opencarrier.eu/,In der Steele 35,OpenCarrier eG,,Düsseldorf
24114,1221,DE,1221,https://www.addix.net,Kaistraße 101,ADDIX Internet Services GmbH,SH,Kiel
,1222,,1222,,,MySpace,,
02110,1224,US,1224,https://www.fsf.org,"51 Franklin St
5th Floor","Free Software Foundation, Inc.",MA,Boston
D18 AW89,1226,IE,1226,https://www.imagine.ie/,"Unit 6 Sandyford Business Centre
Sandyford",Imagine Communications Group Ltd,,Dublin
,1227,BE,1227,,,Barnes & Morgan,,
90094-3220,1228,US,1228,https://www.icann.org,12025 Waterfront Dr,ICANN,CA,Los Angeles
,1230,,1230,,,ONE GmbH,,
1700-066,1232,PT,1232,http://www.fccn.pt,"Avenida do Brasil, 101
Edificio Manuel Rocha","Fundacao para a Ciencia e a Tecnologia, I.P.",Lisbon,Lisbon
04100,1234,IT,1234,http://www.panservice.it,"VIA SERCHIO SNC
04100 Latina LT",Panservice,Lazio,Latina
00000,1235,CW,1235,http://www.e-commercepark.com,Heelsumstraat 51,E-Commerce Park N.V.,Vredenberg,Willemstad
2021,1238,ZA,1238,https://www.dimensiondata.com/,"The Campus, Le Mans Building
57 Sloane Street",Dimension Data,Gauteng,Bryanston
,1239,,1239,,,UK Broadband,,
,1240,,1240,,,"Nextiva, Inc.",,
,1242,,1242,,,Open Hosting,,
4951731,1244,IL,1244,https://www.bezeqint.net/english,"40 Shacham Street, Ramat-Siv
PO Box 7097",Bezeq International Ltd,,Petah Tikva
04578-000,1245,BR,1245,http://nic.br/,"Av. das Nações Unidas, 11541, 7° and.
Av. João Dias, 3163",NIC.br,SP,São Paulo
,1246,,1246,,,LG Telecom,,
,1247,,1247,,,FDCServers.Net,,
,1248,,1248,,,Maverick,,
,1249,,1249,,,Utility Line Italia,,
,1250,,1250,,,Interoute Managed Services Sweden AB,,
,1251,,1251,,,iNES Group,,
,1253,,1253,,,Icefrost/XHOP,,
6824 BV,1254,NL,1254,https://i4networks.nl,"Tivolilaan 205
6824BV",ADES BV,Gelderland,Arnhem
,1255,,1255,,,Powerset,,
,1257,,1257,,,Rogers FCI,,
9073,1258,AT,1258,http://oja.at,Adi Dassler Gasse 6,oja.at GmbH,,Klagenfurt am Wörthersee
,1259,,1259,,,Thus PLC,,
,1260,,1260,,,Ebuyer (UK) Limited,,
9020,1261,AT,1261,https://www.stw.at,St. Veiter Straße 31,Stadtwerke Klagenfurt AG,Kärnten,Klagenfurt am Wörthersee
20537,1263,DE,1263,https://www.iphh.net/,Wendenstrasse 408,IPHH Internet Port Hamburg GmbH,Hamburg,Hamburg
,1264,,1264,,,CBS Interactive,,
,1265,,1265,,,Bothell Data Services,,
98101,1267,US,1267,https://zillowgroup.com,"1301 2nd Ave
Floor 36",Zillow Group,WA,Seattle
,1268,,1268,,,Clearleap,,
,1269,,1269,,,SWU TeleNet GmbH,,
10017,1271,US,1271,http://www.gin.ntt.net,"757 Third Avenue
14th Floor",NTT Ltd,NY,New York
00000,1273,HK,1273,http://www.iptp.com,"https://www.iptp.com/en_US/contacts/
Hong Kong, Amsterdam, Limassol, Lima, HCMC, Santa Cruz, Sao Paulo, La Paz",IPTP Networks,,Hong Kong
,1274,,1274,,,LUMII,,
20457,1276,DE,1276,https://www.work.de/internet-hamburg/,Versmannstraße 58,n@work Internet Informationssysteme GmbH,Hamburg,Hamburg
6090,1277,AU,1277,https://www.hostaway.net.au,1 / 8 Midas Road,HostAway Pty Ltd,Western Australia,Malaga
,1278,,1278,,,The One Provider Group Pty Ltd,,
,1279,,1279,,,National University of Singapore,,
,1280,,1280,,,PROFISOL,,
,1281,,1281,,,ISP Solutions SA,,
,1284,,1284,,,Gemeente Heerlen,,
,1286,,1286,,,BandCon,,
3186,1288,CH,1288,,Duensstrasse 1,senseLAN GmbH,Freiburg,Düdingen
00520,1289,FI,1289,https://www.digita.fi/en/services/data-center/,Jämsänkatu 2,Digita Oy,,Helsinki
,1290,NL,1290,http://citictel-cpc.com,,CITIC Telecom CPC Netherlands B.V.,Netherlands,Amsterdam
,1292,,1292,http://www.computerline.com,,Computerline Group,,
,1293,,1293,,,Paltalk,,
,1294,,1294,,,DataCenter Winterthur,,
,1295,,1295,,,"Madison Tyler, LLC",,
,1296,,1296,,,SOLVIANS IT-Solutions GmbH,,
60326,1298,DE,1298,https://newtelco.com/location/germany/,Mönchhofstr. 24,NewTelco GmbH,,Frankfurt am Main
,1299,,1299,,,Force10 Networks,,
75009,1300,FR,1300,,10 rue Rochambeau,Oxymium,Ile de France,Paris
,1301,,1301,,,Mezon,,
60314,1302,DE,1302,https://www.link11.com/,"Link11 GmbH
Lindleystr. 12",Link11 GmbH,Hessen,Frankfurt am Main
,1304,,1304,,,Vline Telecom,,
,1305,,1305,,,"Universal Telecom, Inc.",,
,1306,,1306,,,Telium Networks,,
,1308,,1308,,,Rent a Rack AS,,
75017,1309,FR,1309,http://www.dailymotion.com,140 boulevard Malesherbes,Dailymotion,,Paris
,1310,,1310,,,Internet Light and Power Inc.,,
400001,1311,IN,1311,https://www.tatacommunications.com/solutions/content-delivery-network/,"VSB,Mahatma Gandhi Road,Fort,","BitGravity, Inc.",,Mumbai
,1312,,1312,,,"ISPnet, Inc.",,
,1313,,1313,,,Alionis,,
,1314,,1314,,,Access Integrated Technologies (Ezzi.net),,
,1316,,1316,,,Siminn Hosting,,
,1317,,1317,,,TMHK,,
,1318,,1318,,,MESH GmbH,,
,1319,,1319,,,"Salesforce.com, Inc.",,
W1F 7LD,1320,GB,1320,https://www.fido.net/,"Palladium House
1-4 Argyll Street",FidoNet Registration Services Ltd,,London
,1322,,1322,,,ClearIP,,
,1324,,1324,,,Cassidy/Turley,,
,1327,,1327,,,Capgemini Service SAS,,
,1328,,1328,,,IDNet,,
03857,1330,US,1330,https://www.isc.org/,PO Box 360,"Internet Systems Consortium, Inc. (ISC)",NH,Newmarket
1821 BT,1331,NL,1331,https://www.datacenternoordholland.nl/,Prof. van der Waalsstraat 1,Datacenter Noord-Holland B.V.,Noord-Holland,Alkmaar
,1332,,1332,,,Associated Networks (UK) Ltd,,
,1333,,1333,,,Kingston Communications PLC,,
94159-1454,1335,US,1335,http://www.appliedops.net,POBOX 591454,Applied Operations,CA,San Francisco
,1336,,1336,,,ThinkTel Communications Ltd.,,
,1337,,1337,,,NTT Communications - NTT Singapore,,
,1338,,1338,,,Fiber Direkt i Sverige AB,,
,1339,,1339,,,RTLNederland Interactief B.V,,
59067,1340,DE,1340,http://www.helinet.de,"Hafenstr. 80-82
59067 Hamm",HeLi NET Telekommunikation GmbH & Co. KG,Arnsberg,Hamm
,1341,,1341,,,"imeem, inc.",,
,1343,,1343,,,Neutral Data,,
48075,1344,US,1344,https://www.mojohost.com,21671 Melrose Ave,"Easy Online Solutions, Ltd.",Michigan,Southfield
,1348,,1348,,,DNS:NET Internet Service GmbH,,
,1350,,1350,,,GHOSTnet GmbH,,
,1351,,1351,,,Ironpath Network Inc,,
,1353,,1353,,,E-Leven S.A.,,
,1354,,1354,,,Neowiz Corp.,,
,1357,,1357,,,FreiNet GmbH,,
,1359,,1359,,,Inclarity,,
,1360,,1360,,,Kantonsschule Zug,,
,1363,,1363,,,Hostbasket NV.,,
,1364,,1364,,,"Dream Train Internet, Inc. (DTI)",,
,1365,,1365,,,Stream UK,,
70565,1366,DE,1366,https://www.belwue.de/,Industriestr. 28,BelWü,Baden-Württemberg,Stuttgart
134,1367,BT,1367,https://www.bt.bt,2/28 Drophen Lma,Bhutan Telecom Ltd,Thimphu,Thimphu
,1368,,1368,,,Speakeasy,,
,1369,,1369,,,NoaNet,,
98052,1371,US,1371,http://www.thresholdcommunications.com,"7345 164th Ave NE
Suite 145 – 245","Threshold Communications, Inc",WA,Redmond
,1372,US,1372,http://www.wesd.org,,Willamette ESD,Oregon,
,1373,,1373,,,"InfoSpace, Inc.",,
,1374,,1374,,,Corporate West (Netmagic),,
,1375,,1375,,,Suddenlink Communications,,
,1376,,1376,,,RNK Communications,,
8048,1378,CH,1378,http://www.zattoo.com,Mürtschenstrasse 39,Zattoo Europa AG,ZH,Zürich
,1379,,1379,,,CityLanCom LTD,,
32051,1380,DE,1380,https://www.dts.de,Schrewestr. 2,DTS Systeme GmbH,,Herford
,1382,,1382,,,Cortland Communications,,
,1383,,1383,,,Manx Telecom Ltd,,
07639,1384,DE,1384,http://www.isppro.de,,ISPpro Internet KG,,Bad Klosterlausnitz
,1387,,1387,,,Clearwire,,
,1388,,1388,,,Adtaq Internet,,
,1389,,1389,,,terralink GmbH,,
,1391,,1391,,,InterNetWire Communications GmbH,,
LT-03501,1392,LT,1392,http://www.telia.lt,Saltoniškių g. 7A,"Telia Lietuva, AB",,Vilnius
,1393,,1393,,,NTCOM Ltd.,,
,1395,,1395,,,Cutting Edge Communications,,
98168-2569,1396,US,1396,https://digital-fortress.com/,12101 Tukwila International Blvd,Digital Fortress,WA,Tukwila
,1399,,1399,,,detebe,,
,1400,US,1400,http://metapeer.com/,,"Metapeer, Inc.",WA,Seattle
,1402,,1402,,,WD6.net B.V.,,
,1403,,1403,,,SpriteLink International Carrier,,
,1405,,1405,,,BendTel,,
,1408,,1408,,,TerraTransit AG,,
,1410,,1410,,,Coast Media GmbH,,
,1413,,1413,,,DATAK,,
75017,1415,FR,1415,https://www.oxeva.fr,5 RUE DE LA TERRASSE,OXEVA,Paris,Paris
,1416,,1416,http://www.irisnetworksusa.com,,IRIS Networks,,Nashville
,1417,,1417,,,Plus.line AG,,
,1418,,1418,,,Online Breedband B.V.,,
,1419,,1419,,,TELECOM ARGENTINA,,
,1420,US,1420,https://www.nfoservers.com,,"Nuclearfallout Enterprises, Inc.",,
,1422,,1422,,,"Neovera, Inc.",,
,1423,,1423,,,Oversee.net,,
,1424,,1424,,,Phibee Telecom,,
,1430,,1430,,,Bitnik,,
,1432,,1432,,,"Institute of Molecular and Cell Biology, Singapore",,
59100,1433,FR,1433,https://www.ovhcloud.com,2 Rue Kellerman,OVHcloud,,Roubaix
,1434,,1434,https://veon.com/,,VEON Group (VimpelCom / Beeline / Golden Telecom / Sovam),,
YO26 6BL,1435,GB,1435,https://www.bytemark.co.uk,2 Opus Avenue,Bytemark Limited,,York
32423,1436,DE,1436,http://mk.de,Dresdener Str. 18,MK Netzdienste GmbH & Co. KG,NRW,Minden
75013,1441,FR,1441,http://www.gandi.net,63-65 Boulevard Massena,Gandi,Île-de-France,Paris
50672,1442,DE,1442,http://www.heg.com,c/o WeWork - Friesenplatz 4,Host Europe GmbH,,Cologne
,1445,,1445,http://www.vxtream.com,,vXtream Ltd,,
81531-980,1446,BR,1446,https://www.pop-pr.rnp.br,"UFPR - AGTIC
Av. Cel. Fco H dos Santos, 100",Ponto de Presença da Rede Nacional de Ensino e Pesquisa no Estado do Paraná,PR,Curitiba
,1447,,1447,,,Broadstripe,,
,1448,,1448,,,"Fireline Network Solutions, Inc",,
